197,213,34,81
190.1114687755196,211.95945274030777,35.569051775437856,79.51589895892911
188.10156869743122,211.73697603340887,36.76041913322902,78.81015251882984
186.6446779016817,212.63704984453216,37.56255216515773,78.76364829009984
185.25548343121298,213.45326945762287,38.02956977964865,78.00396536627508
183.3001812851666,213.1071850486685,37.78606602425606,77.89174709159354
181.40502197444707,216.8870112585725,37.45467482208669,76.8203449273702
179.69810266163677,224.45537796827085,37.693184954588986,75.49618303354725
176.11708535468352,227.859312440101,39.61974641252015,73.5507904387639
180.06546723628844,229.2224843578332,40.64767289589236,72.62836377287047
183.08577531128776,225.46984039955296,42.01962388456557,70.64049048795385
180.30760860167783,229.1916947782753,42.611933236860395,69.9640041349892
185.35234698515677,226.74471428561102,42.64660102404072,69.44644606971958
180.06000830504684,226.04469344880076,46.1307606344742,66.94771550365505
180.64476744517086,224.35362501741025,49.17843834192758,65.28674485682303
176.0281855643808,222.4311967006569,50.70424183586852,65.00487438614272
187.61320262958026,219.4461699238264,53.168372515650255,64.59030059757956
197.97770303855933,214.0755595635915,54.12155973174977,65.05332498321054
193.9374139048462,210.65639991199393,54.50769954168698,65.61152820516789
190.50794581029513,210.26768780539732,54.982936313674884,65.91749988416235
190.2804629067441,210.3035987903075,56.35960772437649,66.0242566785422
196.08862701827348,212.3962812408586,57.38854126584407,65.27576402132122
195.2738564362959,211.4469157031956,58.25748162451666,64.84094106718248
197.96901146500312,217.50559103776612,59.16085891069966,64.41193916818304
202.1710391164185,224.06809708678887,58.35282049171893,65.19499095868734
207.59188964112207,229.41602557981784,56.608566837636545,66.6252907795752
213.417227895406,229.25149196528227,55.069896516507626,67.79076525285184
218.1660401786218,228.24053340350505,53.46402037842074,69.47059474994904
225.42338184464975,227.82419615494126,51.91317371628674,70.2773709674544
228.00439733070567,227.2983926800133,49.885383133045124,71.59546500909002
236.37358139463294,224.28480906971575,49.95615616424824,71.7047030571693
239.63796625014254,220.24098288623173,49.9906727577029,71.64816940423984
242.56198420168323,221.25049133435724,49.51708849188955,71.75323054334349
247.03255065569692,217.6236336961295,49.353560640624906,71.39099237436437
249.0488479469727,219.91695018571022,49.506260686216635,71.02947993963654
255.22988419557686,222.7602806280155,49.26883628318558,71.69899161667149
257.44757737901426,220.76115375742654,49.558592395253676,71.93579983554103
259.50983475837387,224.1579289848365,49.15271605663945,71.12853935874848
265.8777134944799,226.4129657029162,48.553193821548916,70.28171112369986
272.397605888727,228.90053554614883,47.742165937656736,70.12183709275224
273.0078585479894,233.87659298362672,46.8639677098913,70.00091900276959
279.3587020296462,234.59861473754245,46.3883053742632,69.97825756452586
280.35151977322994,235.33834810784802,46.26023540928965,70.21309765527458
285.09894083747673,235.88198181306296,45.774473213962565,70.51628286821197
283.67013178773226,235.25219108104574,45.28908494099975,71.1847698383805
282.84223363771815,233.04630961082472,44.98266379088599,71.620687680327
282.134734007361,232.59008405059126,45.29421072673313,71.42036931627396
281.1832815411639,231.69007588374302,45.2871010297632,71.47302184419961
279.89902969626576,230.58845176931356,45.61519820634545,71.26349050343262
277.938435787372,229.16960486648875,45.63900829471704,70.97820490654016
276.4609224220867,228.41308319579446,45.43358790462111,70.79112481863035
274.8473046455808,226.6731097028267,45.404765241538044,70.65596927504006
273.28572885091717,225.27962792506182,45.02540079959995,70.09122656416667
272.225327334763,224.87040921536033,44.87998493122775,69.57124287723119
271.26607719548593,224.40193256132687,45.16960828526716,69.32323129004968
270.0299790204069,224.38122112796367,44.9572123884159,69.3667376911509
268.74137162325593,225.82723166701902,43.947416322274734,70.00388354991458
267.4479028342954,227.19915634503974,42.94780700230761,70.29884158599353
266.5816124042377,229.37346808670344,41.79221237490475,70.29692973825567
264.86676594975427,233.38303248027177,41.57300572866532,70.4061864949423
262.66870502647794,237.82024947670203,42.280362526237255,69.55982581293384
258.6639811947762,236.477165904283,42.591275224125475,69.0346580140005
